StudentID,ClassID,Name,Gender,Age
5377,43,Ethan Farmer,Male,8
5378,195,Camden Evans,Female,8
5379,42,Livia Holmes,Female,12
5380,99,Carl Hogg,Male,14
5381,57,Lara Rowlands,Female,13
5382,153,Kassandra Todd,Female,7
5383,186,Cameron Antcliff,Female,11
5384,101,Ethan Grant,Male,13
5385,38,Julius Rogan,Male,10
5386,185,Rosalyn Redfern,Female,13
5387,102,Tiffany James,Female,11
5388,62,Rosalyn Webster,Female,14
5389,133,Chloe Russell,Female,8
5390,14,Aeris Randall,Female,8
5391,92,Drew Fall,Female,13
5392,72,Stella Rehman,Female,9
5393,106,Isla Speed,Female,13
5394,91,Roger Connor,Male,9
5395,97,Luke Ianson,Male,14
5396,47,Chuck Todd,Male,9
5397,92,Melania Stanley,Female,12
5398,68,William Torres,Male,14
5399,26,Evelynn Parr,Female,7
5400,82,Russel Edwards,Male,14
5401,72,Abdul Hewitt,Male,10
5402,94,Zara Hill,Female,14
5403,148,Carolyn Janes,Female,12
5404,102,Norah Woods,Female,10
5405,95,Roger Hilton,Male,13
5406,65,Roger Milner,Male,8
5407,189,Stacy Wright,Female,8
5408,46,Sabina Notman,Female,10
5409,146,Hanna Rigg,Female,13
5410,196,Johnathan Stevenson,Male,11
5411,100,David Villiger,Male,10
5412,171,Rufus Moore,Male,13
5413,125,Owen Cowan,Male,10
5414,107,Marvin Trent,Male,12
5415,21,Aeris Donovan,Female,9
5416,138,Carl Oliver,Male,9
5417,69,Morgan Brooks,Female,10
5418,64,Denny Brock,Male,11
5419,92,Mark Ainsworth,Male,9
5420,127,Matthew Ripley,Male,9
5421,130,Hayden Parr,Male,12
5422,130,Mark Morrow,Male,9
5423,36,Julius Barclay,Male,10
5424,41,Ron Addison,Male,11
5425,36,Vera Hooper,Female,12
5426,125,Percy Connell,Male,8
5427,132,Louise Lane,Female,13
5428,188,Melania Lunt,Female,14
5429,149,Michaela Swan,Female,7
5430,162,Phillip Hamilton,Male,8
5431,157,Summer Stanton,Female,14
5432,31,Logan Vaughan,Male,7
5433,122,Liam Rowan,Male,7
5434,2,Kaylee Moreno,Female,11
5435,64,Marissa Coleman,Female,13
5436,58,Jacob Gunn,Male,11
5437,142,Josephine Cox,Female,10
5438,22,Cynthia Bell,Female,11
5439,149,Harry Neal,Male,9
5440,133,Adeline Allwood,Female,9
5441,28,Anais Wise,Female,13
5442,145,Percy Tobin,Male,11
5443,107,Jayden Verdon,Male,8
5444,13,Rufus Norris,Male,7
5445,186,Diane Forth,Female,13
5446,120,Louise Emmett,Female,11
5447,124,Marilyn Vincent,Female,7
5448,161,Brad Spencer,Male,8
5449,120,Ruth Andrews,Female,12
5450,119,Celina Collis,Female,7
5451,126,Rick Squire,Male,14
5452,163,Helen Powell,Female,10
5453,191,Lynn Redden,Female,8
5454,22,Dasha Wheeler,Female,11
5455,117,Anabelle Oldfield,Female,7
5456,182,Payton Armstrong,Female,10
5457,34,Julianna Ashley,Female,7
5458,60,Mayleen Gilmour,Female,14
5459,85,Hadley Bell,Female,10
5460,172,Bob Wright,Male,13
5461,61,Fred Dixon,Male,14
5462,165,Anabel Uttridge,Female,8
5463,88,Ryan Milner,Male,13
5464,30,Marvin Matthews,Male,12
5465,70,Jamie Donnelly,Female,13
5466,73,Rachael Ramsey,Female,8
5467,67,Marie Reese,Female,11
5468,11,Ruby Beal,Female,14
5469,172,Beatrice Benfield,Female,14
5470,121,Anne Hastings,Female,14
5471,186,Teagan Thompson,Female,11
5472,196,Janice Janes,Female,13
5473,15,Camila Khan,Female,11
5474,169,Ramon Ingham,Male,9
5475,30,Moira Collis,Female,11
5476,58,Wade Power,Male,12
5477,52,Ciara Umney,Female,10
5478,114,Cecilia Collins,Female,8
5479,15,Cynthia Mason,Female,9
5480,198,Bryon Edler,Male,11
5481,169,Emmanuelle Slater,Female,10
5482,147,Alexander Dubois,Male,12
5483,60,Maggie Higgs,Female,7
5484,14,Elijah Gordon,Male,7
5485,65,Nick Ward,Male,8
5486,149,Manuel Heaton,Male,7
5487,177,Julian Funnell,Male,8
5488,122,Kassandra Moore,Female,11
5489,74,Abbey Dyson,Female,9
5490,138,Kieth Doherty,Male,11
5491,117,Margaret Russell,Female,13
5492,99,Daniel Widdows,Male,14
5493,118,Rick Grant,Male,8
5494,165,Denny Stubbs,Male,12
5495,16,Mandy Malone,Female,12
5496,120,Greta Craig,Female,13
5497,161,Elijah Reese,Male,10
5498,71,Jessica Farrant,Female,10
5499,76,Rosemary Bowen,Female,7
5500,11,Carter Camden,Male,9
5501,57,Cara Everett,Female,11
5502,20,Eduardo Stone,Male,11
5503,151,Tiffany Rose,Female,9
5504,168,Henry Hamilton,Male,14
5505,57,Elijah Waterhouse,Male,11
5506,129,Jayden Chapman,Male,14
5507,78,Leanne Yates,Female,14
5508,191,Eduardo Griffiths,Male,12
5509,58,Sara James,Female,12
5510,147,Peter Bennett,Male,12
5511,31,Tyler Curtis,Male,13
5512,32,Gloria Shields,Female,14
5513,142,Harry Smith,Male,13
5514,157,Ryan Andrews,Male,13
5515,66,Maxwell James,Male,14
5516,24,Naomi Mitchell,Female,7
5517,32,Bridget Allen,Female,11
5518,161,Jules Hall,Female,12
5519,16,Cedrick Fleming,Male,7
5520,146,Harvey Dyson,Male,10
5521,143,Caleb Murphy,Male,10
5522,9,Jessica Young,Female,12
5523,177,Peter Shelton,Male,11
5524,21,Ruth Hopkinson,Female,11
5525,165,Eduardo Morgan,Male,12
5526,109,Winnie Atkinson,Female,11
5527,80,Benny Cattell,Male,12
5528,116,Joseph Jenkins,Male,9
5529,5,Winnie Cann,Female,9
5530,31,Hank Beal,Male,10
5531,155,John Andersson,Male,13
5532,10,Chadwick Chapman,Male,11
5533,145,Angel Kerr,Female,14
5534,166,Noah Wellington,Male,12
5535,197,Leroy Lindop,Male,10
5536,12,Mark Truscott,Male,12
5537,188,Florence Jobson,Female,13
5538,131,Gabriel Lewis,Male,11
5539,9,Hank Snow,Male,9
5540,170,Boris Eaton,Male,8
5541,118,Sloane Saunders,Female,14
5542,160,Eduardo Shelton,Male,7
5543,164,Rae Murray,Female,10
5544,181,Mason Harrison,Male,12
5545,36,Jackeline Moore,Female,14
5546,180,Francesca Alldridge,Female,12
5547,188,Macy Price,Female,11
5548,127,Oliver Bryson,Male,9
5549,93,Carl Jenkin,Male,11
5550,164,Isabella Roman,Female,9
5551,61,Cherish Vallins,Female,11
5552,95,Freya Wooldridge,Female,13
5553,128,Tony Seymour,Male,7
5554,9,Michael Amstead,Male,8
5555,113,Barney Fox,Male,12
5556,197,Rylee Hilton,Female,10
5557,126,Kassandra Nicolas,Female,8
5558,151,Ronald Stone ,Male,8
5559,87,Sydney Veale,Female,12
5560,102,Chuck Bishop,Male,11
5561,166,Jade Vane,Female,10
5562,63,Rick Greenwood,Male,10
5563,7,Erica Chappell,Female,11
5564,92,Luke Dixon,Male,7
5565,197,Michelle Andrews,Female,11
5566,83,Leanne Parker,Female,12
5567,54,Blake Walsh,Female,13
5568,167,Carol Quinn,Female,10
5569,72,Louise York,Female,12
5570,103,Michael Potts,Male,8
5571,44,Doris Coleman,Female,9
5572,113,Domenic Moore,Male,9
5573,131,Boris Bailey,Male,10
5574,115,Matthew Hamilton,Male,13
5575,19,Owen Oliver,Male,7
5576,84,Leanne Hogg,Female,11
5577,94,Ron Turner,Male,12
5578,85,Valerie Newman,Female,7
5579,108,Cherish Anderson,Female,9
5580,185,Bart Villiger,Male,7
5581,55,Danny Skinner,Male,12
5582,105,David Snow,Male,14
5583,23,Elisabeth Duvall,Female,13
5584,181,Phillip Kent,Male,9
5585,15,Alison Gilbert,Female,12
5586,56,Tom Hunter,Male,7
5587,155,Abdul Thompson,Male,14
5588,152,Mary Hudson,Female,9
5589,70,Carter Squire,Male,11
5590,37,Angelica Richards,Female,11
5591,130,Rufus Osmond,Male,12
5592,34,Claire Hall,Female,8
5593,25,Roger Selby,Male,14
5594,143,Shelby Rigg,Female,12
5595,35,Elise Henderson,Female,10
5596,118,Nick Hall,Male,8
5597,107,Kieth Collins,Male,8
5598,163,Mackenzie Knight,Female,12
5599,135,Ron Walker,Male,11
5600,177,Sadie Hooper,Female,11
5601,124,Doug Gates,Male,11
5602,158,Erin Camden,Female,14
5603,140,Luke Jeffery,Male,9
5604,198,Candace Neville,Female,11
5605,184,Irene Chapman,Female,14
5606,113,Sydney Woodley,Female,12
5607,146,Rachael Thorne,Female,11
5608,122,Callie Weldon,Female,14
5609,37,Kimberly Spencer,Female,13
5610,75,Harvey Wills,Male,13
5611,174,Lillian Allcott,Female,13
5612,112,Maria Benfield,Female,9
5613,136,William Gilmore,Male,8
5614,15,Daron Camden,Male,8
5615,125,Marvin Horton,Male,10
5616,145,Rosalyn Mcgregor,Female,7
5617,175,Lucas Bailey,Male,7
5618,88,Sara Andrews,Female,12
5619,74,Celia Gosling,Female,8
5620,139,Javier Jennson,Male,11
5621,51,Liam Sanchez,Male,12
5622,174,George Miller,Male,11
5623,120,Maribel Victor,Female,9
5624,92,Remy Bentley,Female,9
5625,51,Juliette Ainsworth,Female,10
5626,177,Chad Savage,Male,8
5627,138,Ryan Collins,Male,14
5628,161,Percy Russel,Male,12
5629,45,Cedrick Mould,Male,14
5630,44,Angelique Abbey,Female,11
5631,112,Doug Lyon,Male,9
5632,193,Anabelle Jones,Female,7
5633,97,Samantha Moore,Female,10
5634,41,Hazel Clarke,Female,12
5635,8,Kenzie Griffiths,Female,12
5636,125,Harvey Howard,Male,8
5637,11,Mike Yates,Male,13
5638,50,Doris Lucas,Female,9
5639,197,Kieth Lee,Male,12
5640,91,Noah Whittle,Male,14
5641,131,Nicole Vincent,Female,10
5642,143,Cristal Oswald,Female,8
5643,89,Julia Styles,Female,10
5644,151,Susan Simpson,Female,7
5645,109,Leroy Seymour,Male,9
5646,143,Julianna Gallacher,Female,11
5647,24,Henry Warden,Male,10
5648,142,Shay Wilcox,Female,14
5649,123,Carmella Roberts,Female,13
5650,63,Hazel Rowan,Female,12
5651,33,Brooklyn Ogilvy,Female,7
5652,164,Noah Yang,Male,12
5653,153,Katelyn Stewart,Female,11
5654,181,Caleb Pratt,Male,8
5655,157,Tom Reid,Male,8
5656,5,Anthony Parsons,Male,9
5657,3,Victoria Gregory,Female,8
5658,45,Grace Roberts,Female,7
5659,159,Noah Holmes,Male,9
5660,167,Tess Kennedy,Female,10
5661,18,Doris Barclay,Female,11
5662,178,Hadley Wilkinson,Female,10
5663,155,Mike Turner,Male,8
5664,122,Martin Walker,Male,13
5665,43,Priscilla Rose,Female,12
5666,160,Tony Clark,Male,7
5667,69,Josh Stone ,Male,9
5668,121,Angela Addison,Female,9
5669,153,Caleb Zaoui,Male,9
5670,44,Ember Anderson,Female,7
5671,3,Michael Ellison,Male,14
5672,19,Paula Bowen,Female,14
5673,170,Ada Gavin,Female,10
5674,160,Sylvia Harris,Female,11
5675,32,Sebastian Jones,Male,12
5676,142,Ramon Whitmore,Male,9
5677,69,Rosemary Robe,Female,12
5678,144,Rosalyn Hopkins,Female,12
5679,93,Dasha Andrews,Female,11
5680,183,Mike Morrison,Male,8
5681,77,Louise Robertson,Female,11
5682,116,Marvin Duvall,Male,13
5683,171,Kaylee Townend,Female,11
5684,131,Deborah Lloyd,Female,12
5685,88,Sebastian Lynn,Male,13
5686,150,Barney Coleman,Male,14
5687,57,Elle Ballard,Female,11
5688,171,Harriet Flett,Female,11
5689,23,Rick Marshall,Male,11
5690,42,Chad Attwood,Male,9
5691,114,George Stewart,Male,14
5692,20,Oliver Adler,Male,7
5693,49,Dasha Walsh,Female,7
5694,62,Gina Chapman,Female,14
5695,42,Cedrick Whitehouse,Male,7
5696,104,Courtney Groves,Female,14
5697,41,Alessandra Warren,Female,9
5698,73,Jayden Rogers,Male,11
5699,119,Rebecca Jarvis,Female,8
5700,143,Abbey Wright,Female,10
5701,40,Rachael Andrews,Female,9
5702,170,Julian Dowson,Male,13
5703,194,Georgia Healy,Female,7
5704,119,Allison Squire,Female,9
5705,16,Percy Olson,Male,13
5706,66,Gabriel Needham,Male,10
5707,87,Tony Exton,Male,14
5708,83,Bart Kaur,Male,10
5709,91,Miley Owens,Female,11
5710,144,Alexa Gunn,Female,8
5711,132,Francesca Dallas,Female,8
5712,185,Gloria Oldfield,Female,8
5713,132,Daria Price,Female,11
5714,78,Bob Phillips,Male,14
5715,138,Nicholas Bradshaw,Male,8
5716,77,Julius Nielson,Male,12
5717,193,Leah Shaw,Female,11
5718,51,Harvey Faulkner,Male,9
5719,66,Nicholas Newman,Male,9
5720,102,Maribel Bright,Female,11
5721,61,Carolyn Ward,Female,9
5722,180,Vicky Purvis,Female,10
5723,103,Winnie Preston,Female,13
5724,169,Russel Alcroft,Male,12
5725,109,Louise Turner,Female,9
5726,10,Amy Stark,Female,9
5727,84,Elijah Mcneill,Male,9
5728,152,Alexa Jones,Female,14
5729,138,Doris Rehman,Female,9
5730,190,Alexia Holt,Female,11
5731,38,Caleb Olivier,Male,7
5732,168,Rick Watt,Male,14
5733,121,Jamie Ellery,Female,9
5734,195,Mark Murray,Male,12
5735,64,Kurt Mcleod,Male,14
5736,71,Nate Mooney,Male,8
5737,165,Jayden Morris,Male,10
5738,59,Marissa Reynolds,Female,12
5739,198,Hope Savage,Female,7
5740,54,Camila Waterhouse,Female,8
5741,48,Nathan Spencer,Male,14
5742,182,Sarah Ellis,Female,12
5743,53,Stephanie Reyes,Female,10
5744,167,Marilyn Briggs,Female,10
5745,72,Peter Lee,Male,14
5746,195,Jayden Herbert,Male,14
5747,125,Lucy Leigh,Female,9
5748,110,Ron Bell,Male,11
5749,65,Maya Steer,Female,12
5750,26,Carmella Brooks,Female,13
5751,64,Faith Jones,Female,9
5752,190,Paige Shaw,Female,7
5753,144,Javier Holmes,Male,7
5754,147,Rick Rowe,Male,8
5755,116,Christine Morgan,Female,13
5756,18,Julianna Curtis,Female,9
5757,188,Candice Yoman,Female,13
5758,101,Russel Tate,Male,13
5759,18,Jayden Turner,Male,10
5760,114,Eryn Oldfield,Female,7
5761,163,Harvey Neal,Male,13
5762,188,Danielle Clark,Female,14
5763,89,Chadwick Tindall,Male,10
5764,8,Raquel Oswald,Female,7
5765,130,Melania Shelton,Female,11
5766,115,Bart Vollans,Male,11
5767,127,Wendy Trent,Female,14
5768,149,Janelle Evans,Female,12
5769,75,Anthony Jarrett,Male,13
5770,81,Remy Larkin,Female,13
5771,125,Sienna Drake,Female,11
5772,46,Deborah Kidd,Female,14
5773,8,John Carson,Male,9
5774,17,Savannah Little,Female,13
5775,7,Sabrina Shaw,Female,14
5776,41,Martha Carpenter,Female,8
5777,29,Brooklyn King,Female,9
5778,52,Bob Clark,Male,11
5779,88,David Palmer,Male,7
5780,118,Ron Hamilton,Male,13
5781,136,Caitlyn Mcguire,Female,12
5782,64,Valerie Lyon,Female,8
5783,105,George Dubois,Male,12
5784,119,Caleb Williams,Male,8
5785,56,Nick Darcy,Male,8
5786,6,Benjamin Rainford,Male,13
5787,116,Wade Umney,Male,8
5788,91,Phillip Stubbs,Male,8
5789,196,Rosalee Williams,Female,14
5790,188,Roger Sinclair,Male,13
5791,6,Doug Lunt,Male,13
5792,44,Aiden Bayliss,Male,7
5793,64,Maddison Yoman,Female,8
5794,189,Bridget Hudson,Female,9
5795,99,Valerie Rixon,Female,7
5796,30,Lucas Allcott,Male,10
5797,71,Drew Umney,Female,14
5798,160,Hayden Mcgee,Male,11
5799,185,Samantha Downing,Female,8
5800,182,Rhea Ross,Female,8
5801,169,Noemi Gibson,Female,14
5802,4,Logan Scott,Male,13
5803,115,Angelica Plant,Female,8
5804,55,Kieth Shields,Male,14
5805,162,Aeris Dickson,Female,13
5806,124,Caitlyn Welsch,Female,11
5807,65,Liam Clayton,Male,10
5808,43,Erick Hunt,Male,10
5809,78,Nathan Callan,Male,10
5810,173,Wendy Franks,Female,7
5811,87,Ethan Gunn,Male,10
5812,142,Vanessa Noach,Female,8
5813,122,Irene Lomax,Female,12
5814,104,Maxwell Wright,Male,10
5815,94,Kassandra Brooks,Female,10
5816,41,Adalind Dale,Female,14
5817,34,Ramon Plumb,Male,14
5818,137,Madison Lowe,Female,10
5819,131,David Watt,Male,11
5820,44,Tom Garcia,Male,13
5821,197,Zara Warden,Female,10
5822,105,Ryan Horton,Male,11
5823,167,Jackeline Nanton,Female,13
5824,52,Harvey Farmer,Male,13
5825,43,Chuck Veale,Male,13
5826,115,Felicity Snow,Female,12
5827,99,Maia Wigley,Female,8
5828,112,Chad Payne,Male,10
5829,126,Sienna Allen,Female,7
5830,185,Jayden Dillon,Male,8
5831,23,Kamila Bell,Female,12
5832,86,Camila Collis,Female,14
5833,82,Ramon Shields,Male,8
5834,175,Caleb Norton,Male,8
5835,171,George Hall,Male,10
5836,39,Rachael Leslie,Female,8
5837,28,Rae Samuel,Female,9
5838,74,Wendy Clayton,Female,11
5839,51,Hailey Armstrong,Female,10
5840,179,Eduardo Knight,Male,7
5841,194,Sofie Gregory,Female,10
5842,109,Logan Ring,Male,14
5843,107,Kendra Torres,Female,13
5844,22,Jayden Widdows,Male,7
5845,43,Gloria Stanley,Female,14
5846,188,Jacob Rixon,Male,13
5847,162,Chris Lloyd,Male,7
5848,50,Angela Clark,Female,11
5849,90,Barry Rodwell,Male,12
5850,27,John Corbett,Male,12
5851,28,Megan Wellington,Female,9
5852,17,Kurt White,Male,13
5853,132,Kieth Newton,Male,10
5854,164,Danielle Lomax,Female,13
5855,21,Evelynn Vane,Female,11
5856,5,Nate May,Male,14
5857,77,Owen Walter,Male,11
5858,6,Jaylene Watt,Female,11
5859,114,Wade Mitchell,Male,12
5860,168,Marigold Franks,Female,10
5861,181,Chad Mason,Male,7
5862,104,Audrey Chadwick,Female,11
5863,69,Owen Dwyer,Male,9
5864,74,Janice Gates,Female,7
5865,138,Anthony Rose,Male,9
5866,82,Victoria Reynolds,Female,9
5867,118,Maxwell Johnson,Male,9
5868,128,Barney Knight,Male,12
5869,187,David Rossi,Male,11
5870,122,Manuel Shepherd,Male,8
5871,163,Mavis Lyon,Female,7
5872,129,Joyce Shepherd,Female,8
5873,66,Michael Murray,Male,10
5874,138,Ivy Tennant,Female,13
5875,103,Carrie Doherty,Female,10
5876,139,Mike Mccall,Male,7
5877,4,Boris Pickard,Male,9
5878,127,Leslie Roth,Female,11
5879,30,Fred Murphy,Male,7
5880,184,Percy Bishop,Male,10
5881,39,Angel Jones,Female,9
5882,2,Monica Leigh,Female,14
5883,188,Miley Dyson,Female,7
5884,55,Chuck Cox,Male,13
5885,196,Joyce Flynn,Female,8
5886,109,Kendra Watt,Female,10
5887,109,Isla Norburn,Female,11
5888,98,Rose Hooper,Female,10
5889,33,Rita Hamilton,Female,11
5890,88,Ada Norris,Female,14
5891,136,Chelsea Armstrong,Female,14
5892,66,Taylor Adler,Female,9
5893,79,Mason Wills,Male,9
5894,174,Wade Hunt,Male,10
5895,168,Vera Young,Female,7
5896,166,Nathan Heaton,Male,14
5897,19,Juliet Parker,Female,10
5898,75,George Dempsey,Male,12
5899,194,Danielle Alcroft,Female,9
5900,41,William Noach,Male,13
5901,51,Domenic Plumb,Male,13
5902,132,Lindsay Alexander,Female,12
5903,116,Samara Whinter,Female,9
5904,36,Gwen Addis,Female,14
5905,24,Shay Corbett,Female,9
5906,23,Doug Russell,Male,13
5907,147,Drew Whitmore,Female,7
5908,41,Owen Douglas,Male,7
5909,191,Lucas Matthews,Male,14
5910,123,Carina Shields,Female,10
5911,155,Julius Snell,Male,8
5912,91,Chad Jarrett,Male,7
5913,21,Sharon Mcnally,Female,9
5914,115,Ron Gilmour,Male,7
5915,24,Ramon Leslie,Male,11
5916,122,Cedrick White,Male,8
5917,15,Nate Shields,Male,14
5918,111,Bristol Henderson,Female,7
5919,91,Audrey Jarvis,Female,9
5920,100,Ethan Newman,Male,12
5921,149,Matt Dallas,Male,8
5922,28,Iris Stevens,Female,7
5923,179,Leanne Groves,Female,7
5924,107,Clarissa Alcroft,Female,14
5925,154,Rufus Collins,Male,12
5926,133,Darlene Hancock,Female,10
5927,143,Jules Duvall,Female,8
5928,142,Rick Woodley,Male,8
5929,21,Zoe Robertson,Female,8
5930,53,Rosalyn Shelton,Female,7
5931,107,Logan Adams,Male,8
5932,79,Kamila Lindsay,Female,13
5933,148,Sylvia Burnley,Female,11
5934,128,Francesca Rothwell,Female,10
5935,176,Logan Hardwick,Female,14
5936,190,Denis Stewart,Male,11
5937,162,Chanelle Murphy,Female,14
5938,152,Taylor Wright,Female,7
5939,48,Nathan Hood,Male,8
5940,66,Winnie Robertson,Female,8
5941,145,Carina Yates,Female,12
5942,126,Adalind Yates,Female,7
5943,187,Marie Todd,Female,7
5944,73,Gil Notman,Male,10
5945,6,Emery Myatt,Female,7
5946,89,Ethan Stark,Male,14
5947,152,Miriam Greenwood,Female,8
5948,24,Tony Phillips,Male,12
5949,39,Michael Funnell,Male,9
5950,130,Michael Ebden,Male,7
5951,59,Logan Poulton,Male,12
5952,60,Manuel Uttley,Male,7
5953,78,Angela Faulkner,Female,7
5954,47,Janelle Russell,Female,13
5955,51,Tara Vincent,Female,10
5956,3,Carrie Malone,Female,7
5957,125,John Ogilvy,Male,12
5958,24,Marie Sinclair,Female,12
5959,37,Madison Edwards,Female,14
5960,170,Irene Roscoe,Female,11
5961,196,Hailey Richards,Female,8
5962,182,Shay Morris,Female,9
5963,167,Kurt Squire,Male,9
5964,12,William Spencer,Male,9
5965,174,Henry Varley,Male,9
5966,174,Matt Cork,Male,10
5967,85,Jacob Abbot,Male,9
5968,69,Piper Partridge,Female,7
5969,161,Percy Townend,Male,11
5970,124,Florence Partridge,Female,14
5971,171,Claire Shaw,Female,10
5972,20,Owen Watt,Male,9
5973,3,Rosalee Parker,Female,9
5974,45,Abbey Simpson,Female,11
5975,107,Ramon Ripley,Male,11
5976,93,Angel Ingham,Female,8
5977,141,Ryan Mccormick,Male,11
5978,163,Leanne Rigg,Female,14
5979,165,Juliette Glass,Female,11
5980,23,Luke Gibbons,Male,8
5981,158,Doug Duvall,Male,14
5982,80,Katelyn Irwin,Female,10
5983,182,Agnes Rosenbloom,Female,11
5984,90,Harriet Gilmour,Female,9
5985,5,Tyson Saunders,Male,11
5986,192,Tony Isaac,Male,10
5987,77,Eden Simpson,Female,9
5988,153,Daniel Leslie,Male,8
5989,29,Logan Clark,Male,7
5990,64,Liam Funnell,Male,8
5991,96,Teagan Lewin,Female,14
5992,73,Clarissa Neal,Female,8
5993,126,Stacy Osmond,Female,8
5994,18,Marla Nanton,Female,12
5995,198,Anabel Upton,Female,13
5996,197,Lillian Yoman,Female,12
5997,189,Emerald Williams,Female,14
5998,179,Jocelyn Long,Female,7
5999,188,Harvey Heaton,Male,14
6000,37,Rocco Bishop,Male,7
6001,57,Chad Russell,Male,14
6002,143,Renee Hunter,Female,11
6003,83,Nathan Jackson,Male,13
6004,118,Maia Snow,Female,14
6005,163,Sara Butler,Female,14
6006,152,Anais Kennedy,Female,10
6007,48,Alex Walsh,Female,7
6008,42,Hank Page ,Male,13
6009,179,Camden Latham,Female,7
6010,87,Henry Ellison,Male,9
6011,39,Adalie Barclay,Female,14
6012,127,Penelope Wilkinson,Female,13
6013,32,Kirsten Donovan,Female,14
6014,139,Jamie Boyle,Female,13
6015,156,Sonya Smith,Female,13
6016,18,Tony Stark,Male,11
6017,162,Chad Butler,Male,12
6018,108,Enoch Wills,Male,9
6019,110,Johnathan Webster,Male,10
6020,69,Chester Nicolas,Male,14
6021,187,Owen Kelly,Male,7
6022,73,Barney Rycroft,Male,14
6023,122,Caydence Whinter,Female,10
6024,50,Selena Gibbons,Female,10
6025,55,Luke Heaton,Male,12
6026,2,Belinda Ripley,Female,7
6027,102,Helen Davies,Female,13
6028,156,Lillian Stewart,Female,7
6029,195,Barry Appleton,Male,12
6030,181,Hayden Bennett,Female,9
6031,179,Gemma Richards,Female,7
6032,16,Maxwell Cooper,Male,11
6033,70,Tyson Vollans,Male,9
6034,83,Matthew Cox,Male,13
6035,138,William Kirby,Male,11
6036,170,Sadie Fenton,Female,14
6037,178,Mavis Squire,Female,10
6038,33,Sebastian Roman,Male,12
6039,92,Nicholas Overson,Male,12
6040,52,Carter Upsdell,Male,9
6041,4,Nicole Wright,Female,14
6042,192,Barry Payne,Male,12
6043,147,Beatrice Dyson,Female,13
6044,183,Logan Bentley,Male,12
6045,174,Carol Gordon,Female,13
6046,96,Matt Brown,Male,12
6047,37,Liam Jones,Male,8
6048,160,Eve Reid,Female,10
6049,57,Shelby Corbett,Female,14
6050,138,Fiona Newton,Female,10
6051,67,Tom Vince,Male,8
6052,30,Michael Dwyer,Male,9
6053,44,Rowan Parsons,Female,14
6054,114,Bart Nayler,Male,12
6055,179,Johnny Mccall,Male,11
6056,49,Johnathan Ripley,Male,7
6057,15,Sloane Gosling,Female,12
6058,152,Ruby Dillon,Female,14
6059,58,Mayleen Torres,Female,14
6060,193,Nathan Jennson,Male,11
6061,125,Ivette Yarlett,Female,11
6062,94,Ally Ashwell,Female,14
6063,53,Martin Shepherd,Male,8
6064,130,Jules Evans,Female,10
6065,30,Hayden Gonzales,Male,8
6066,196,Alexander Stevens,Male,9
6067,172,Bart Dixon,Male,12
6068,16,Andie Ellis,Female,7
6069,198,Benjamin Gilbert,Male,11
6070,92,Angelique Dann,Female,11
6071,168,Summer Rose,Female,9
6072,199,Camila Talbot,Female,10
6073,66,Erick Quinnell,Male,11
6074,2,Ruth Osman,Female,7
6075,103,Matt Parr,Male,9
6076,48,Benjamin Woodcock,Male,14
6077,198,Jasmine Forester,Female,11
6078,193,Violet Fall,Female,12
6079,167,Tom Randall,Male,8
6080,188,Denny Crawley,Male,8
6081,166,Macy Larsen,Female,14
6082,132,Charlotte Kidd,Female,11
6083,124,Darlene Noach,Female,11
6084,85,Rosalyn Penn,Female,14
6085,146,Benjamin York,Male,9
6086,19,Julius Everett,Male,14
6087,84,Celia Jobson,Female,10
6088,193,Charlize Gordon,Female,14
6089,198,Erick Gordon,Male,14
6090,173,Chadwick Craig,Male,9
6091,90,Daphne May,Female,11
6092,178,David Fulton,Male,12
6093,55,Tony Nicolas,Male,10
6094,189,Janice Noon,Female,11
6095,164,David Veale,Male,12
6096,38,Rae Evans,Female,13
6097,147,Harriet Williams,Female,11
6098,103,Nathan Bloom,Male,12
6099,126,Lynn Kerr,Female,14
6100,125,Chuck Lewin,Male,9
6101,10,Jacob Thomas,Male,10
6102,3,George Redfern,Male,7
6103,62,Paige Dubois,Female,14
6104,79,Blake Warner,Female,14
6105,129,Harvey Bayliss,Male,7
6106,115,Luke Ellison,Male,11
6107,86,Danielle Beal,Female,8
6108,91,Hayden Tutton,Female,7
6109,45,Isabella Leslie,Female,14
6110,23,Marie Edwards,Female,8
6111,87,Tyson Zaoui,Male,9
6112,46,Josephine Thatcher,Female,9
6113,30,Marissa Wood,Female,11
6114,142,Allison Holmes,Female,9
6115,169,Andie Knight,Female,14
6116,133,Trisha Ashley,Female,11
6117,140,Agnes Kent,Female,14
6118,134,Andrea Pearson,Female,10
6119,67,Liam Sanchez,Male,7
6120,168,Daria Wren,Female,11
6121,41,Camila Judd,Female,14
6122,192,Remy Cartwright,Female,11
6123,115,Aiden Addison,Male,11
6124,131,Javier Davies,Male,10
6125,21,Katelyn Woodcock,Female,11
6126,144,Julianna Carter,Female,7
6127,81,Callie Noon,Female,12
6128,116,Danny Devonport,Male,13
6129,53,Manuel Alexander,Male,11
6130,116,Maxwell Corbett,Male,8
6131,47,Chadwick Oldfield,Male,14
6132,27,Adela Gaynor,Female,11
6133,27,Harvey Parsons,Male,10
6134,138,Sebastian Stuart,Male,9
6135,106,Mona Boyle,Female,12
6136,70,Valentina Carpenter,Female,11
6137,70,Louise Salt,Female,12
